Index,x,y,z,type,color,size,opacity
1124,799.48865,52.93805,558.29095,stars,#DFB331,0.016760906966236326,0.016760906966236326
1128,1198.3804,79.47067,619.4493,stars,#6DBBE9,0.08083281604376291,0.08083281604376291
1132,1537.6576,102.23149,806.05884,stars,#BBF691,0.08755889770183442,0.08755889770183442
1141,1294.6011,86.40318,-390.65182,stars,#1DAAD2,0.038644540755359426,0.038644540755359426
1144,814.9948,54.70039,445.11206,stars,#B33B31,0.037444523783665556,0.037444523783665556
1151,3409.9275,230.29459,-218.26859,stars,#E2682F,0.04175960500071712,0.04175960500071712
1154,2333.6738,158.1693,2997.714,stars,#774E2F,0.03377280760764812,0.03377280760764812
1160,1319.4779,90.45138,-657.75055,stars,#358B14,0.027390756091868924,0.027390756091868924
1161,1324.7025,90.90299,-170.25082,stars,#7C9822,0.06840112554366147,0.06840112554366147
1162,1692.3662,116.31624,-1194.4462,stars,#0F3F4E,0.08073023394518011,0.08073023394518011
1163,978.5851,67.35186,999.7016,stars,#6833F0,0.03822697260690798,0.03822697260690798
1174,459.9088,31.98834,-1836.9733,stars,#240874,0.0801761415326254,0.0801761415326254
1177,1029.8483,71.811,76.73699,stars,#B6EAC4,0.029381733945424038,0.029381733945424038
1183,2831.879,198.55602,-2616.9426,stars,#268BFF,0.05671636156437602,0.05671636156437602
1184,1775.9717,124.53159,-1667.1096,stars,#DA0272,0.06966514272223563,0.06966514272223563
1186,3355.1858,235.43813,-1615.617,stars,#1905B9,0.05435956729099931,0.05435956729099931
1196,338.2645,23.94013,200.0112,stars,#B3CFC4,0.0929859984476281,0.0929859984476281
1200,8688.965,618.10345,-3622.0823,stars,#755A0C,0.045446446232789615,0.045446446232789615
1201,616.3432,43.9952,-408.5128,stars,#FAD2B2,0.048899090569610046,0.048899090569610046
1205,1672.2186,119.59287,-206.74147,stars,#6F6CAF,0.013886637383518823,0.013886637383518823
1206,735.59015,52.63335,-259.6988,stars,#176B2D,0.08115806372304546,0.08115806372304546
1207,705.15356,50.51805,-294.1059,stars,#CFDEDE,0.06564862263200147,0.06564862263200147
1210,299.52255,21.48024,-318.883,stars,#A6C762,0.07094395599816727,0.07094395599816727
1212,5699.4277,409.25223,7849.116,stars,#D657BA,0.026111204719998928,0.026111204719998928
1217,2511.2312,181.56104,-1620.1423,stars,#E918DD,0.09054770218369988,0.09054770218369988
1218,1517.5195,109.8347,-1224.6501,stars,#E1E079,0.041687290240014364,0.041687290240014364
1222,1053.2654,76.32654,299.56625,stars,#941D8C,0.017646200649349807,0.017646200649349807
1224,141.54227,10.27597,-170.7492,stars,#E95B98,0.06811239008730677,0.06811239008730677
1227,2443.234,177.88776,79.15087,stars,#F147C7,0.06477768905850088,0.06477768905850088
1231,1254.6875,91.59398,-807.28,stars,#268B8F,0.04573522581831251,0.04573522581831251
1236,736.29016,53.82692,661.22534,stars,#82998D,0.021025876842785726,0.021025876842785726
1238,2357.5386,172.57494,2559.8286,stars,#4F7799,0.025287750628277927,0.025287750628277927
1240,3010.5117,220.56705,545.5642,stars,#BBD272,0.046006978052535,0.046006978052535
1244,2318.391,170.66077,1478.1666,stars,#570D13,0.017067075997452615,0.017067075997452615
1247,48.00504,3.54114,328.49704,stars,#3A0DC5,0.07322700465064058,0.07322700465064058
1248,2511.8892,185.36287,-661.61865,stars,#AFCC93,0.07236267492354592,0.07236267492354592
1256,1011.9704,75.02144,-1633.5583,stars,#69038F,0.059986298888630794,0.059986298888630794
1259,3103.9963,231.22815,128.90312,stars,#B4E68A,0.0593042511372611,0.0593042511372611
1267,5440.2446,406.53287,3287.5632,stars,#8DF297,0.05867218534996644,0.05867218534996644
1275,2248.8809,169.12473,-2205.7356,stars,#BB0943,0.09562422535516434,0.09562422535516434
1282,3354.257,253.96362,145.50018,stars,#C8D8AC,0.052438481026794215,0.052438481026794215
1284,201.98863,15.31057,113.13264,stars,#0C5B5A,0.033751899316009325,0.033751899316009325
1285,1413.3546,107.25392,-4340.647,stars,#8A742A,0.09063562407071316,0.09063562407071316
1290,718.07166,54.64606,-906.07825,stars,#F42A65,0.014414098733563547,0.014414098733563547
1294,1252.8433,95.68089,-2777.8208,stars,#90BF4D,0.04203111003386348,0.04203111003386348
1296,294.2733,22.51939,-321.33127,stars,#1C2987,0.06751535097496417,0.06751535097496417
1299,4032.0771,309.0959,4868.721,stars,#7DF346,0.07509415599626564,0.07509415599626564
1302,1841.331,141.2877,1369.0352,stars,#B9DB8E,0.023637039296541852,0.023637039296541852
1309,340.68448,26.33645,-52.17936,stars,#99E73F,0.08675675924125271,0.08675675924125271
1310,697.8756,53.95946,-1252.3895,stars,#94F456,0.07903565687814168,0.07903565687814168
1312,4570.337,354.0293,5749.1196,stars,#F9422C,0.02963218478710246,0.02963218478710246
1313,4226.1255,327.89603,2119.824,stars,#FCCAD9,0.07171562567788173,0.07171562567788173
1322,428.84357,33.43638,126.036,stars,#6E783B,0.01521887857048056,0.01521887857048056
1331,4579.286,358.4938,1496.4594,stars,#1648DA,0.024812764682887376,0.024812764682887376
1341,1439.5304,113.36274,242.02263,stars,#AAE42B,0.0685201435906365,0.0685201435906365
1342,4895.944,385.63565,2985.042,stars,#3E283C,0.012375356510125174,0.012375356510125174
1349,702.46094,55.69026,46.76382,stars,#B57E2E,0.05486393307412343,0.05486393307412343
1358,1690.4476,135.13768,-655.6786,stars,#296DC5,0.036721699304390676,0.036721699304390676
1363,2037.2078,163.0928,-71.89713,stars,#DF6E35,0.016386312681942208,0.016386312681942208
1364,1450.2482,116.10954,-1870.4613,stars,#473464,0.04574387194772009,0.04574387194772009
1366,329.88623,26.43715,247.44456,stars,#AA5B27,0.06650231862088361,0.06650231862088361
1369,1391.2389,111.60684,818.7243,stars,#3559EA,0.03083592362761143,0.03083592362761143
1374,1135.3062,91.61929,448.14886,stars,#EE9203,0.06401508892214612,0.06401508892214612
1375,488.56818,39.43854,2007.1323,stars,#F150DA,0.09140520230426923,0.09140520230426923
1376,3696.9292,298.42804,-5381.6606,stars,#FD4C32,0.08960624100372211,0.08960624100372211
1380,1385.126,112.113,681.99756,stars,#654996,0.043120540369960283,0.043120540369960283
1391,548.96295,44.89356,-317.4497,stars,#6C68EE,0.09760480592732261,0.09760480592732261
1392,1459.3616,119.35836,1403.7158,stars,#8D635A,0.020726638944111538,0.020726638944111538
1393,816.7803,66.82639,-770.5286,stars,#E515E2,0.04962699008097866,0.04962699008097866
1397,1320.266,108.33965,-1098.9023,stars,#89254F,0.09132192638617496,0.09132192638617496
1398,771.5099,63.32458,-1972.1599,stars,#75EDC4,0.016843071948350642,0.016843071948350642
1405,674.9553,55.85496,-781.49347,stars,#B6D809,0.058419737033978625,0.058419737033978625
1406,1520.6766,125.8704,-312.91626,stars,#A9F295,0.021289197465669193,0.021289197465669193
1414,1121.4388,93.23535,-511.4787,stars,#19B750,0.060251077504003284,0.060251077504003284
1415,1765.9282,147.09856,476.00232,stars,#2C23AB,0.023887911862714446,0.023887911862714446
1423,2416.384,202.40092,-1092.454,stars,#F36928,0.02141629060970651,0.02141629060970651
1429,801.7176,67.45704,1377.0953,stars,#C234DC,0.03894497838918068,0.03894497838918068
1431,871.7619,73.49977,7.94891,stars,#E01293,0.05701965663908673,0.05701965663908673
1433,1539.2223,129.82323,386.70218,stars,#7FA936,0.03335429762392403,0.03335429762392403
1440,2497.5667,211.62408,398.97504,stars,#606359,0.0583844650218669,0.0583844650218669
1443,897.5456,76.09986,2155.8328,stars,#3C1427,0.04294800181851509,0.04294800181851509
1447,828.8032,70.42663,-129.12354,stars,#EFA772,0.021229953500203805,0.021229953500203805
1454,4259.7607,364.846,-5173.4263,stars,#F006CF,0.01312522575691833,0.01312522575691833
1455,431.81888,37.03502,-54.93629,stars,#4271F2,0.09263531780040718,0.09263531780040718
1456,255.1231,21.88079,-670.65485,stars,#9F554D,0.07219456953650177,0.07219456953650177
1460,3807.688,329.1547,1702.8981,stars,#138E61,0.06797697333652203,0.06797697333652203
1464,311.86975,27.03223,-562.70154,stars,#C845D3,0.08364874293058838,0.08364874293058838
1483,8050.0864,707.2784,891.11194,stars,#4CDF3E,0.06481556325038967,0.06481556325038967
1489,3070.1797,270.7518,163.3353,stars,#B5A5C2,0.04870519653935705,0.04870519653935705
1491,1580.3838,139.4878,-368.07178,stars,#64A5B0,0.026229838256211162,0.026229838256211162
1495,501.4814,44.37207,378.28372,stars,#7D4D0A,0.09596056046561274,0.09596056046561274
1498,912.12695,80.81786,153.66988,stars,#9A5C6B,0.02139610305194084,0.02139610305194084
1507,1364.7727,121.84297,821.20544,stars,#FAE365,0.020456924993756398,0.020456924993756398
1509,967.58264,86.66406,-1804.276,stars,#C2A0A6,0.0862709219886551,0.0862709219886551
1511,782.80115,70.14927,-590.8882,stars,#AA12C3,0.010524847532450168,0.010524847532450168
1512,3046.7834,273.04865,535.95245,stars,#B03F5C,0.0642096900875669,0.0642096900875669
1516,2143.263,192.50836,2055.9807,stars,#93E00C,0.09847554100186816,0.09847554100186816
1520,1232.2584,111.04763,178.0763,stars,#1D1AF4,0.06776035570601065,0.06776035570601065
1523,35.25369,3.19624,-868.8442,stars,#63A1BB,0.07842822855298036,0.07842822855298036
1528,2836.405,257.41275,-1356.4226,stars,#B105E1,0.08513037192809608,0.08513037192809608
1529,2560.8047,232.58704,1282.7933,stars,#038AF8,0.021727608929207026,0.021727608929207026
1532,728.3848,66.25996,-403.72647,stars,#40A8C4,0.026972288164169064,0.026972288164169064
1536,3121.4966,284.4876,-47.65806,stars,#AA1008,0.04483444243200169,0.04483444243200169
1542,567.5224,51.90348,369.78052,stars,#D8FFB4,0.04070827486938684,0.04070827486938684
1546,120.08731,11.00914,293.55615,stars,#C530EE,0.05597580847597922,0.05597580847597922
1550,639.5077,58.79998,-412.6614,stars,#37FAB3,0.026700380318997657,0.026700380318997657
1552,5683.3486,523.4468,-915.4043,stars,#346C70,0.01893670976609034,0.01893670976609034
1554,804.6053,74.18534,-41.06814,stars,#DF9587,0.02072575277150504,0.02072575277150504
1557,513.0224,47.4471,193.5218,stars,#8590DE,0.01833117932500456,0.01833117932500456
1559,5325.116,493.2232,2532.3213,stars,#9FBDD2,0.011235049794199991,0.011235049794199991
1560,2031.9082,188.43518,1126.6816,stars,#57F788,0.022365786916696988,0.022365786916696988
1562,3060.0425,284.16766,-447.30118,stars,#BCECD8,0.05565162770792162,0.05565162770792162
1564,3882.6611,360.95428,-2812.23,stars,#24E3E9,0.0697006241795921,0.0697006241795921
1565,1989.6226,185.3887,960.9529,stars,#205487,0.03705467673134349,0.03705467673134349
1576,378.8993,35.61585,-1706.329,stars,#3F218C,0.0751374902676919,0.0751374902676919
1579,7214.431,679.85016,3686.191,stars,#4DC5FB,0.0705289601165828,0.0705289601165828
1580,1273.1487,119.98405,-868.07837,stars,#79AE1B,0.024956772780359036,0.024956772780359036
1585,1155.853,109.1839,913.1932,stars,#E44A6C,0.028292773352790207,0.028292773352790207
1587,2336.6714,220.7875,3659.892,stars,#75E8E4,0.019498904847566827,0.019498904847566827
1589,175.27878,16.56828,-404.45352,stars,#1D7AE4,0.09845092251857354,0.09845092251857354
1601,1178.5238,112.73511,1892.3093,stars,#5B710C,0.016962013515709598,0.016962013515709598
1607,947.5296,91.14126,788.5488,stars,#71E82A,0.016083447961538568,0.016083447961538568
1610,1908.2589,183.75719,984.65607,stars,#9C6776,0.04058302359767153,0.04058302359767153
1612,596.64105,57.5853,-480.2111,stars,#14F205,0.02238349995701413,0.02238349995701413
1616,863.83264,83.51233,-1724.4294,stars,#838E91,0.08781692132348612,0.08781692132348612
1617,744.4077,72.13899,1716.83,stars,#87DD2C,0.05538671831396251,0.05538671831396251
1618,1488.9337,144.31541,-1185.0015,stars,#6574C9,0.07535430580087218,0.07535430580087218
1621,1061.3477,103.14807,-255.3312,stars,#487642,0.01327368872073856,0.01327368872073856
1626,3310.9956,322.80276,1153.8809,stars,#E92E5E,0.07979950528806448,0.07979950528806448
1635,1286.987,126.04413,179.06174,stars,#72A917,0.09264839488145883,0.09264839488145883
1642,484.20114,47.59897,536.3052,stars,#0E4E70,0.026569189705977124,0.026569189705977124
1643,699.75757,68.94114,-1171.2687,stars,#772F71,0.05423134855169052,0.05423134855169052
1644,561.4274,55.36039,-1140.3477,stars,#D8A806,0.09630956120989971,0.09630956120989971
1652,2131.9126,211.70673,-862.4246,stars,#A30D57,0.05972746422333564,0.05972746422333564
1657,3883.3647,386.7418,-2410.7903,stars,#B691CF,0.09713517996750433,0.09713517996750433
1661,2988.3096,298.0223,-2545.824,stars,#5B8211,0.03788074635880101,0.03788074635880101
1668,259.83127,26.00112,-1545.4928,stars,#43200F,0.05260719222589887,0.05260719222589887
1674,1671.5013,167.93755,-633.33307,stars,#9D3EA5,0.020037083709521293,0.020037083709521293
1680,1560.5114,157.2126,-1595.2635,stars,#698F4C,0.0876476849071461,0.0876476849071461
1685,2864.741,289.16028,3708.2517,stars,#D81E88,0.034754110586379956,0.034754110586379956
1687,3231.9868,326.48816,-927.9503,stars,#D852D6,0.013201206432858215,0.013201206432858215
1692,5729.294,580.3411,-3967.435,stars,#D08873,0.056624417271381074,0.056624417271381074
1695,1472.2892,149.61546,-890.4548,stars,#B83071,0.06524056616315951,0.06524056616315951
1696,1845.174,187.51369,-433.9242,stars,#DBCA07,0.04260939661177301,0.04260939661177301
1698,1695.772,172.50455,1597.9967,stars,#0B2791,0.04702933733876022,0.04702933733876022
1701,1644.9778,167.69237,2056.1433,stars,#D6F1BF,0.01762229973410407,0.01762229973410407
1702,1557.9543,158.92316,2738.4045,stars,#EEA3B9,0.027587281846117355,0.027587281846117355
1705,3993.8281,407.62778,-109.30117,stars,#2825AC,0.021804009544655452,0.021804009544655452
1706,2232.9502,228.04338,4277.8145,stars,#2EBAE6,0.024092088607010124,0.024092088607010124
1707,1019.3258,104.11732,168.68542,stars,#FB0746,0.06831428799889311,0.06831428799889311
1710,1988.1339,203.42944,-1146.7498,stars,#392142,0.05430789307424347,0.05430789307424347
1714,3050.4543,312.886,2593.3765,stars,#13F00E,0.011635091950963843,0.011635091950963843
1716,2274.7168,233.6005,-1946.5667,stars,#7D8F08,0.03336270043594402,0.03336270043594402
1726,1041.6724,107.80742,944.7903,stars,#F2E903,0.07222246064276819,0.07222246064276819
1733,3037.1501,314.94977,-4286.882,stars,#E94C28,0.09668910423557872,0.09668910423557872
1736,5855.027,608.1096,3317.0208,stars,#339C49,0.07028598763673598,0.07028598763673598
1742,1029.0061,107.10955,175.3345,stars,#D15BB6,0.010533962236313523,0.010533962236313523
1746,1885.4979,197.04013,637.23846,stars,#360E65,0.03186748896039339,0.03186748896039339
1748,1748.718,182.88008,-1383.2273,stars,#4CFE2A,0.06396594868072554,0.06396594868072554
1750,263.37415,27.5497,476.97406,stars,#715C59,0.04351976076420209,0.04351976076420209
1755,1622.8973,170.44794,-846.3213,stars,#705FC7,0.041340349445694514,0.041340349445694514
1756,597.0128,62.72969,-192.85484,stars,#89A0F1,0.01714138424094881,0.01714138424094881
1758,3001.8381,315.9356,2407.5913,stars,#929FE4,0.06541613738807935,0.06541613738807935
1760,1095.6469,115.58128,1073.8066,stars,#0FFA86,0.06212795200851844,0.06212795200851844
1764,783.24066,82.73888,-2217.21,stars,#FB1DD4,0.06868061575592027,0.06868061575592027
1765,245.78249,25.99514,-468.4613,stars,#963F30,0.0584166879259413,0.0584166879259413
1770,1092.0577,115.89457,1132.1716,stars,#793B92,0.019111535444259777,0.019111535444259777
1771,1856.4473,197.08186,-147.01637,stars,#C4BE17,0.09599326801099943,0.09599326801099943
1772,530.735,56.34928,729.8278,stars,#A23492,0.0974753918547433,0.0974753918547433
1779,1456.832,154.99951,3044.1836,stars,#CDFDD0,0.064241686223053,0.064241686223053
1783,1269.2856,135.24023,2016.5939,stars,#1CD58D,0.07499139775488158,0.07499139775488158
1789,161.42502,17.27432,-82.81533,stars,#ECD159,0.06347910536307326,0.06347910536307326
1791,1507.6626,161.74911,-58.75621,stars,#26DB82,0.029143110899738783,0.029143110899738783
1792,2319.6016,249.15689,-1262.2329,stars,#89CD86,0.011182895323544424,0.011182895323544424
1798,1689.757,182.24826,-1257.458,stars,#F42DED,0.07174571626417456,0.07174571626417456
1802,2151.6216,232.36292,1903.039,stars,#1A4724,0.0927822220532898,0.0927822220532898
1808,1941.5255,210.5834,-1111.7556,stars,#1F599D,0.016643813068249802,0.016643813068249802
1809,1746.0251,189.41483,-792.4689,stars,#C896C2,0.0736045033931217,0.0736045033931217
1813,3355.5852,364.93677,-1127.5415,stars,#D52D3F,0.08545069529478515,0.08545069529478515
1814,1953.9386,212.519,2505.8645,stars,#FA413A,0.08764799160706845,0.08764799160706845
1815,2182.603,237.43736,-455.0966,stars,#7EEA05,0.01211618156967327,0.01211618156967327
1820,1413.721,154.4264,-516.0309,stars,#6393D9,0.07730742321552174,0.07730742321552174
1821,800.9424,87.50373,-722.56604,stars,#955095,0.050062824460630415,0.050062824460630415
1823,4312.5957,471.60007,4499.068,stars,#C503A2,0.08233523497722177,0.08233523497722177
1824,541.5005,59.2229,-1033.4492,stars,#E4A8AE,0.03409804347813798,0.03409804347813798
1833,945.505,103.99574,1264.4413,stars,#E56667,0.044068744114868386,0.044068744114868386
1836,517.25116,56.89746,-1136.5359,stars,#D31D23,0.019693740466921912,0.019693740466921912
1842,1984.0593,218.99503,-4249.357,stars,#9BAE7A,0.08122071206757121,0.08122071206757121
1844,217.16086,24.01728,-402.62415,stars,#31B0D0,0.011818532081716177,0.011818532081716177
1854,3369.6904,375.05215,3311.469,stars,#78EAF0,0.01241368674577213,0.01241368674577213
1858,2294.981,256.85208,-5643.3447,stars,#643806,0.05172334852341298,0.05172334852341298
1861,1784.665,200.20567,1216.6716,stars,#9C5892,0.03831016959144842,0.03831016959144842
1865,1359.5176,152.72179,-1713.9307,stars,#8F5BAC,0.05927447384167016,0.05927447384167016
1867,1255.2903,141.21109,534.7741,stars,#66DAAA,0.03939748073651219,0.03939748073651219
1870,1847.4639,208.11436,-737.271,stars,#A100EA,0.09327931006080316,0.09327931006080316
1871,737.4149,83.11892,-911.12146,stars,#8D953C,0.028865887058947964,0.028865887058947964
1876,1369.4052,154.9331,1110.5465,stars,#7684DE,0.03370706772104296,0.03370706772104296
1879,3041.4927,344.5712,9313.832,stars,#102462,0.05473714504964849,0.05473714504964849
1880,1357.0197,153.84059,2980.71,stars,#B192C2,0.0836877626578375,0.0836877626578375
1882,601.57434,68.22179,69.3119,stars,#54B72B,0.0924324689522428,0.0924324689522428
1886,3963.6804,450.27295,-939.70996,stars,#4FA42D,0.014665017504714804,0.014665017504714804
1887,5312.0244,603.7368,-568.3067,stars,#6974E9,0.07132700662161828,0.07132700662161828
1888,2518.954,286.29895,-1508.1511,stars,#2379AE,0.04239215126112684,0.04239215126112684
1891,877.59814,99.83681,305.43738,stars,#F28C68,0.08389404024218709,0.08389404024218709
1896,1671.4451,190.76846,1214.1718,stars,#5DAD16,0.014292134007466544,0.014292134007466544
1902,958.17065,109.60287,-224.03633,stars,#C45AF1,0.09234191471732894,0.09234191471732894
1904,523.8391,59.96031,396.37152,stars,#745884,0.03494978572603024,0.03494978572603024
1911,897.46936,103.04681,-1141.3646,stars,#15AA40,0.04253750845916387,0.04253750845916387
1913,980.70416,112.60763,1507.3273,stars,#D3D509,0.06383687409890848,0.06383687409890848
